		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 244.125000	M = 125000	N = 8	m = 9	n = 1000000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001 6733 6835 6652 6071 5258 4395 3577 2916 937042.016517 0.000000 FAILURE   0
000000011 2665 2757 3245 2270 3120 3378 2763 1742 220157.691412 0.000000 FAILURE   1
000000101 1705 1827 1615 2057 2042 1206 1706 2416 88195.369891 0.000000 FAILURE   2
000000111 1274 1337 1324 1353 1298 1383 1846  862 42393.033213 0.000000 FAILURE   3
000001001  915 1034  889 1191 1117  667 1377 1023 22103.549410 0.000000 FAILURE   4
000001011  782  901  848  957  838  879  453 1466 16463.749501 0.000000 FAILURE   5
000001101  564  691  912  482  869  954  680  312 8022.746594 0.000000 FAILURE   6
000001111  657  708  656  769  403  946  860  675 8107.316896 0.000000 FAILURE   7
000010001  486  598  579  627  235  938  380  889 5754.827108 0.000000 FAILURE   8
000010011  391  507  474  535  657  312  647  423 2531.426105 0.000000 FAILURE   9
000010101  334  448  417  494  596  245  380  611 1774.495103 0.000000 FAILURE  10
000010111  364  472  440  502  345  555  176  818 2592.656589 0.000000 FAILURE  11
000011001  252  366  466  275  509  433  235  317 747.026196 0.000000 FAILURE  12
000011011  229  342  433  249  467  422  444   41 881.347723 0.000000 FAILURE  13
000011101  218  330  325  342  462  202  443  241 478.669119 0.000000 FAILURE  14
000011111  400  439  391  495  262  565  497  479 1564.077675 0.000000 FAILURE  15
000100011  199  312  288  336  118  484  194  465 600.569786 0.000000 FAILURE  16
000100101  149  267  196  358  240  155  324  399 267.681858 0.000000 FAILURE  17
000100111  174  273  250  295  341  181  337  240 128.737065 0.000000 FAILURE  18
000101001  133  247  164  339  279   60  460  222 465.983467 0.000000 FAILURE  19
000101011  124  237  211  260  304  141  144  365 231.684986 0.000000 FAILURE  20
000101101  111  221  210  248  203  230  145  351 180.377844 0.000000 FAILURE  21
000101111  184  275  256  294  190  357   59  521 566.858597 0.000000 FAILURE  22
000110011   84  197  233  157  255  235  117  185 234.852956 0.000000 FAILURE  23
000110101   55  183  247  129  178  314  118  153 365.340295 0.000000 FAILURE  24
000110111   93  192  227  155  247  231  241   55 295.511489 0.000000 FAILURE  25
000111001   51  164  164  176  233  103  329   28 545.395623 0.000000 FAILURE  26
000111011   66  179  163  191  227  124  211  158 290.683803 0.000000 FAILURE  27
000111101   52  163  164  177   72  263  211  146 403.026541 0.000000 FAILURE  28
000111111  359  394  356  448  319  423  414  474 885.643707 0.000000 FAILURE  29
001000011   51  151  156  165   92  239   92  238 450.545039 0.000000 FAILURE  30
001000101   38  150  145  153   72  244   93  224 518.345540 0.000000 FAILURE  31
001000111   66  174  169  184   86  261  118  253 369.350304 0.000000 FAILURE  32
001001011   37  124  117  180  141   87  172  203 507.637355 0.000000 FAILURE  33
001001101   24  110  119  127  179   72  171  106 652.926562 0.000000 FAILURE  34
001001111   92  164  174  180  232  126  211  161 257.162205 0.000000 FAILURE  35
001010011   37  111   95  176  127   63  237  129 624.194521 0.000000 FAILURE  36
001010101   23   87  104  117  166   59   94  165 756.471854 0.000000 FAILURE  37
001010111   51  116  133  142  178   87   96  204 546.968487 0.000000 FAILURE  38
001011011   37   85  119  132  111  126   82  189 667.059037 0.000000 FAILURE  39
001011101   23   87  104  117  112  113   83  175 740.445587 0.000000 FAILURE  40
001011111  157  189  232  219  188  274  119  346 175.758814 0.000000 FAILURE  41
001100101   14   56  117   67  139  106   69   86 939.204757 0.000000 FAILURE  42
001100111   41   84  142   92  156  134   82  113 694.149368 0.000000 FAILURE  43
001101011   26   43  145   62  111  164   69   81 900.063215 0.000000 FAILURE  44
001101101   14   39  108   57  130   98  122   13 1064.632452 0.000000 FAILURE  45
001101111   82   92  160  112  185  151  163   68 524.202737 0.000000 FAILURE  46
001110101   14   38   81   82  131   46  116   72 1044.056002 0.000000 FAILURE  47
001110111   41   65  107  108  137   80  130   99 776.062219 0.000000 FAILURE  48
001111011   28   39   96   96   49  141  116   87 942.579265 0.000000 FAILURE  49
001111101   13   38   81   83   50  127  118   73 1038.286716 0.000000 FAILURE  50
001111111  551  513  547  582  538  557  582  602 3384.447977 0.000000 FAILURE  51
010000011   28   38   71  111   58   95  107  128 957.746546 0.000000 FAILURE  52
010000111   41   40  110   90   72  145   69  132 878.534573 0.000000 FAILURE  53
010001011   27   24   85   76   56  131   57  118 1051.951038 0.000000 FAILURE  54
010001111   69   76  137  122  104  169  107  161 577.529711 0.000000 FAILURE  55
010010011   14   23   60   89   85   50  113   88 1120.148726 0.000000 FAILURE  56
010010111   27   36   87   91  111   64  104  106 963.739317 0.000000 FAILURE  57
010011011   14   23   59   63  109   50   91   60 1195.689624 0.000000 FAILURE  58
010011111  123  132  182  157  216  158  200  155 240.610592 0.000000 FAILURE  59
010100011   13   25   41   82  108   13  127   59 1224.046720 0.000000 FAILURE  60
010100111   27   37   70   95   92   57  132   83 1013.805114 0.000000 FAILURE  61
010101011   13   24   42   59  103   43   37  105 1269.406635 0.000000 FAILURE  62
010101111   54   79   95   98  145   98   77  147 743.734303 0.000000 FAILURE  63
010110011   13   23   43   59  104   43   36  104 1271.318433 0.000000 FAILURE  64
010110111   27   36   69   72   90   84   49  118 1076.668834 0.000000 FAILURE  65
010111011   13   23   42   59   77   69   36  105 1265.544910 0.000000 FAILURE  66
010111111  241  255  284  268  288  329  232  349 95.590412 0.000000 FAILURE  67
011000111   26   28   66   44  103   80   41   73 1200.943096 0.000000 FAILURE  68
011001111   54   67   78   86  133  107   83  100 838.890986 0.000000 FAILURE  69
011010111   26   28   51   44   84  102   57   55 1221.260050 0.000000 FAILURE  70
011011111  123  121  132  137  180  172  177  118 354.211621 0.000000 FAILURE  71
011101111   54   68   64   83  106   96  108   94 879.790746 0.000000 FAILURE  72
011111111 1010  977  986  991  994 1018 1026 1029 19575.212367 0.000000 FAILURE  73
